Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO
2023-08-11 22:20,298,4.922028,356.4177,359.3936,0.00163269,-0.000854492,0.005310059,67.052352,-352.461623,-5.0605,2023-08-11 22:40,298,7.941255,350.8324,359.7354,0.002366066,0.003326416,-0.000335693,319.696245,-130.8991,-168.7768,2023-08-11 22:51,298,7.909913,8.179083,359.7298,-0.003059864,-0.001634598,-0.000854492,276.008087,34.015787,-326.75962,2023-08-11 23:02,298,7.89956,350.9332,359.7246,0.000481606,-0.000823975,-0.003509521,264.00244,-128.3143,-137.11,2023-08-11 23:14,298,7.89383,18.6731,359.7243,0.000319481,0.000951767,-0.001312256,272.81647,28.75746,-332.58237,2023-08-11 23:25,298,7.881432,13.016,359.7289,0.002624035,2.86E-06,0.000854492,265.954168,34.9394,-330.49013,2023-08-11 23:37,298,7.882012,2.204556,359.7215,0.001579285,-0.000487566,-0.000488281,279.420188,29.022714,-328.99625
2023-08-11 22:20,299,4.921875,356.4185,359.3916,-0.000152588,0.000823975,-0.00201416,67.052505,-352.462423,-5.0585,2023-08-11 22:40,299,7.944176,350.8304,359.7376,0.002921581,-0.001983643,0.002227783,319.693324,-130.8971,-168.779,2023-08-11 22:52,299,7.909348,8.178613,359.7315,-0.000564575,-0.000470161,0.001708984,276.008652,34.016257,-326.76132,2023-08-11 23:02,299,7.903489,350.9323,359.7245,0.003928185,-0.000823975,-0.00012207,263.998511,-128.3134,-137.1099,2023-08-11 23:14,299,7.891677,18.67269,359.7246,-0.002152443,-0.00041008,0.000305176,272.818623,28.75787,-332.58267,2023-08-11 23:25,299,7.881684,13.01639,359.7263,0.000252724,0.000385284,-0.002593994,265.953916,34.93901,-330.48753,2023-08-11 23:37,299,7.882012,2.207399,359.7209,0,0.002842665,-0.000640869,279.420188,29.019871,-328.99565
2023-08-11 22:20,300,4.919823,356.4154,359.3917,-0.002052307,-0.003112793,0.00012207,67.054557,-352.459323,-5.0586,2023-08-11 22:40,300,7.944679,350.8326,359.7356,0.000502586,0.002166748,-0.001953125,319.692821,-130.8993,-168.777,2023-08-11 22:52,300,7.910339,8.177701,359.7331,0.000991345,-0.000911713,0.001586914,276.007661,34.017169,-326.76292,2023-08-11 23:02,300,7.903739,350.9321,359.7239,0.000250816,-0.000213623,-0.000579834,263.998261,-128.3132,-137.1093,2023-08-11 23:14,300,7.891631,18.67182,359.7225,-4.67E-05,-0.000875473,-0.002105713,272.818669,28.75874,-332.58057,2023-08-11 23:25,300,7.879908,13.01647,359.7249,-0.001776695,8.58E-05,-0.001434326,265.955692,34.93893,-330.48613,2023-08-11 23:37,300,7.878037,2.207387,359.721,-0.003974438,-1.14E-05,0.000183106,279.424163,29.019883,-328.99575
2023-08-11 22:20,301,4.915253,356.4165,359.3905,-0.004570007,0.001098633,-0.001220703,67.059127,-352.460423,-5.0574,2023-08-11 22:40,301,7.942909,350.8301,359.7377,-0.001769543,-0.002471924,0.002105713,319.694591,-130.8968,-168.7791,2023-08-11 22:52,301,7.912896,8.177978,359.7338,0.002556324,0.000276566,0.000671387,276.005104,34.016892,-326.76362,2023-08-11 23:03,301,7.901445,350.9304,359.7245,-0.002294064,-0.00177002,0.000610352,264.000555,-128.3115,-137.1099,2023-08-11 23:14,301,7.891304,18.67196,359.7226,-0.000326157,0.000143051,9.16E-05,272.818996,28.7586,-332.58067,2023-08-11 23:25,301,7.881388,13.01218,359.7247,0.001480103,-0.004292488,-0.000244141,265.954212,34.94322,-330.48593,2023-08-11 23:37,301,7.87822,2.206393,359.7192,0.000182629,-0.000994444,-0.001800537,279.42398,29.020877,-328.99395
2023-08-11 22:20,302,4.919754,356.4151,359.3925,0.004500866,-0.001403809,0.001983643,67.054626,-352.459023,-5.0594,2023-08-11 22:40,302,7.943452,350.83,359.737,0.000542641,-0.000152588,-0.000701904,319.694048,-130.8967,-168.7784,2023-08-11 22:52,302,7.910652,8.180434,359.7329,-0.002243996,0.002456665,-0.000854492,276.007348,34.014436,-326.76272,2023-08-11 23:03,302,7.90056,350.9306,359.7254,-0.00088501,0.000244141,0.000915527,264.00144,-128.3117,-137.1108,2023-08-11 23:14,302,7.889039,18.67376,359.7244,-0.00226593,0.00179863,0.00177002,272.821261,28.7568,-332.58247,2023-08-11 23:25,302,7.881166,13.01219,359.7237,-0.000221729,6.68E-06,-0.000976563,265.954434,34.94321,-330.48493,2023-08-11 23:37,302,7.879197,2.20549,359.7163,0.000977039,-0.000902891,-0.002960205,279.423003,29.02178,-328.99105
2023-08-11 22:20,303,4.918563,356.4152,359.3898,-0.001190662,0.00012207,-0.002685547,67.055817,-352.459123,-5.0567,2023-08-11 22:40,303,7.942049,350.8301,359.7368,-0.001403332,0.00012207,-0.000244141,319.695451,-130.8968,-168.7782,2023-08-11 22:52,303,7.908395,8.180947,359.7314,-0.002256393,0.000513077,-0.001495361,276.009605,34.013923,-326.76122,2023-08-11 23:03,303,7.900635,350.9279,359.7264,7.49E-05,-0.002685547,0.00100708,264.001365,-128.309,-137.1118,2023-08-11 23:14,303,7.892068,18.67401,359.726,0.003029823,0.000247955,0.001586914,272.818232,28.75655,-332.58407,2023-08-11 23:25,303,7.883301,13.01175,359.7233,0.002135277,-0.000434876,-0.000396729,265.952299,34.94365,-330.48453,2023-08-11 23:37,303,7.878168,2.204666,359.7184,-0.001029015,-0.000823498,0.002166748,279.424032,29.022604,-328.99315
2023-08-11 22:20,304,4.915543,356.4151,359.3896,-0.003020287,-6.10E-05,-0.000152588,67.058837,-352.459023,-5.0565,2023-08-11 22:40,304,7.940635,350.8275,359.7359,-0.001413345,-0.002532959,-0.000854492,319.696865,-130.8942,-168.7773,2023-08-11 22:52,304,7.911545,8.179409,359.7274,0.003149509,-0.001538277,-0.003997803,276.006455,34.015461,-326.75722,2023-08-11 23:03,304,7.901063,350.9291,359.7258,0.000427723,0.001159668,-0.000640869,264.000937,-128.3102,-137.1112,2023-08-11 23:14,304,7.896224,18.67425,359.7252,0.004155636,0.000242233,-0.000793457,272.814076,28.75631,-332.58327,2023-08-11 23:25,304,7.879647,13.01058,359.7212,-0.00365448,-0.001173019,-0.002105713,265.955953,34.94482,-330.48243,2023-08-11 23:37,304,7.880898,2.202138,359.7193,0.00273037,-0.002527952,0.000823975,279.421302,29.025132,-328.99405
2023-08-11 22:20,305,4.91323,356.4138,359.3918,-0.00231266,-0.001342773,0.002105713,67.06115,-352.457723,-5.0587,2023-08-11 22:40,305,7.940163,350.8229,359.7354,-0.000472546,-0.004669189,-0.000579834,319.697337,-130.8896,-168.7768,2023-08-11 22:52,305,7.907594,8.178672,359.7282,-0.003951073,-0.00073719,0.00076294,276.010406,34.016198,-326.75802,2023-08-11 23:03,305,7.896804,350.9271,359.7241,-0.004258633,-0.001953125,-0.001708984,264.005196,-128.3082,-137.1095,2023-08-11 23:14,305,7.894373,18.67459,359.7253,-0.001851082,0.000339508,0.00012207,272.815927,28.75597,-332.58337,2023-08-11 23:25,305,7.877846,13.00981,359.7191,-0.001800537,-0.000769615,-0.002044678,265.957754,34.94559,-330.48033,2023-08-11 23:37,305,7.882972,2.202157,359.7184,0.002073765,1.81E-05,-0.000915527,279.419228,29.025113,-328.99315
2023-08-11 22:20,306,4.917435,356.4131,359.3935,0.004204273,-0.000732422,0.001739502,67.056945,-352.457023,-5.0604,2023-08-11 22:40,306,7.937081,350.8236,359.7357,-0.003081322,0.000732422,0.000305176,319.700419,-130.8903,-168.7771,2023-08-11 22:52,306,7.912774,8.181169,359.7287,0.005179882,0.002496719,0.000549316,276.005226,34.013701,-326.75852,2023-08-11 23:03,306,7.894836,350.9264,359.7253,-0.001967907,-0.000701904,0.001190186,264.007164,-128.3075,-137.1107,2023-08-11 23:14,306,7.899245,18.67603,359.7232,0.004872322,0.00144577,-0.00213623,272.811055,28.75453,-332.58127,2023-08-11 23:25,306,7.877952,13.00651,359.7241,0.000105858,-0.003296852,0.004943848,265.957648,34.94889,-330.48533,2023-08-11 23:37,306,7.882866,2.202245,359.7221,-0.000105858,8.80E-05,0.003753662,279.419334,29.025025,-328.99685
2023-08-11 22:20,307,4.914414,356.4114,359.3906,-0.003020287,-0.001678467,-0.002929688,67.059966,-352.455323,-5.0575,2023-08-11 22:40,307,7.941932,350.8254,359.7343,0.004850864,0.00177002,-0.001342773,319.695568,-130.8921,-168.7757,2023-08-11 22:52,307,7.912004,8.182152,359.7283,-0.000770092,0.000983238,-0.000427246,276.005996,34.012718,-326.75812,2023-08-11 23:03,307,7.898584,350.9267,359.7261,0.00374794,0.000244141,0.000793457,264.003416,-128.3078,-137.1115,2023-08-11 23:14,307,7.897515,18.67894,359.7248,-0.001730442,0.002906799,0.001617432,272.812785,28.75162,-332.58287,2023-08-11 23:25,307,7.880547,13.00658,359.7231,0.002594948,6.39E-05,-0.000946045,265.955053,34.94882,-330.48433,2023-08-11 23:37,307,7.881792,2.201804,359.7225,-0.001074791,-0.000440359,0.000427246,279.420408,29.025466,-328.99725
2023-08-11 22:20,308,4.916474,356.4129,359.3897,0.00205946,0.001556396,-0.00088501,67.057906,-352.456823,-5.0566,2023-08-11 22:40,308,7.939485,350.8251,359.736,-0.002447605,-0.000244141,0.001647949,319.698015,-130.8918,-168.7774,2023-08-11 22:52,308,7.91175,8.182274,359.7291,-0.000253677,0.00012207,0.00076294,276.00625,34.012596,-326.75892,2023-08-11 23:03,308,7.896088,350.9262,359.7252,-0.002496243,-0.000427246,-0.000915527,264.005912,-128.3073,-137.1106,2023-08-11 23:14,308,7.896477,18.67895,359.7236,-0.001037598,9.54E-06,-0.001159668,272.813823,28.75161,-332.58167,2023-08-11 23:25,308,7.882286,13.00836,359.7222,0.001739025,0.001784325,-0.000976563,265.953314,34.94704,-330.48343,2023-08-11 23:37,308,7.878847,2.201872,359.7212,-0.002944469,6.79E-05,-0.001312256,279.423353,29.025398,-328.99595
2023-08-11 22:20,309,4.913826,356.4129,359.3899,-0.0026474,-3.05E-05,0.000183106,67.060554,-352.456823,-5.0568,2023-08-11 22:40,309,7.940888,350.8249,359.7332,0.001403332,-0.000274658,-0.002746582,319.696612,-130.8916,-168.7746,2023-08-11 22:52,309,7.912043,8.180069,359.7328,0.000292778,-0.002204895,0.003692627,276.005957,34.014801,-326.76262,2023-08-11 23:03,309,7.901285,350.9254,359.7246,0.005197048,-0.00088501,-0.000579834,264.000715,-128.3065,-137.11,2023-08-11 23:14,309,7.897903,18.68104,359.7248,0.00142622,0.002086639,0.00112915,272.812397,28.74952,-332.58287,2023-08-11 23:25,309,7.886277,13.00602,359.7215,0.00399065,-0.002344131,-0.000701904,265.949323,34.94938,-330.48273,2023-08-11 23:37,309,7.878901,2.2025,359.7207,5.39E-05,0.000628233,-0.000488281,279.423299,29.02477,-328.99545
2023-08-11 22:20,310,4.917092,356.4132,359.3898,0.003265858,0.000274658,-9.16E-05,67.057288,-352.457123,-5.0567,2023-08-11 22:40,310,7.941177,350.8273,359.7338,0.00028944,0.002471924,0.000610352,319.696323,-130.894,-168.7752,2023-08-11 22:52,310,7.907974,8.18039,359.7303,-0.004068375,0.000321388,-0.002471924,276.010026,34.01448,-326.76012,2023-08-11 23:03,310,7.896828,350.9239,359.7269,-0.004457474,-0.001464844,0.002349854,264.005172,-128.305,-137.1123,2023-08-11 23:14,310,7.895523,18.67842,359.7258,-0.002380371,-0.002616882,0.001037598,272.814777,28.75214,-332.58387,2023-08-11 23:25,310,7.88495,13.0054,359.7233,-0.001327038,-0.000621796,0.001800537,265.95065,34.95,-330.48453,2023-08-11 23:37,310,7.877817,2.199872,359.7173,-0.001083851,-0.002628088,-0.003417969,279.424383,29.027398,-328.99205
2023-08-11 22:20,311,4.919648,356.4109,359.3884,0.00255537,-0.002319336,-0.001403809,67.054732,-352.454823,-5.0553,2023-08-11 22:40,311,7.943627,350.8294,359.7333,0.002449512,0.002075195,-0.000518799,319.693873,-130.8961,-168.7747,2023-08-11 22:52,311,7.90744,8.181158,359.7303,-0.000534535,0.000767708,3.05E-05,276.01056,34.013712,-326.76012,2023-08-11 23:03,311,7.899048,350.9248,359.7298,0.002220631,0.000915527,0.002838135,264.002952,-128.3059,-137.1152,2023-08-11 23:14,311,7.894928,18.67899,359.7199,-0.000595093,0.00056839,-0.005859375,272.815372,28.75157,-332.57797,2023-08-11 23:25,311,7.88446,13.00671,359.7211,-0.000489235,0.001312256,-0.00213623,265.95114,34.94869,-330.48233,2023-08-11 23:37,311,7.876504,2.19825,359.7153,-0.001312733,-0.001621962,-0.001983643,279.425696,29.02902,-328.99005
2023-08-11 22:20,312,4.920143,356.4087,359.3833,0.000495434,-0.00213623,-0.0050354,67.054237,-352.452623,-5.0502,2023-08-11 22:40,312,7.939904,350.8303,359.7355,-0.003723145,0.000915527,0.002166748,319.697596,-130.897,-168.7769,2023-08-11 22:52,312,7.907928,8.180434,359.7281,0.000488281,-0.000723839,-0.002258301,276.010072,34.014436,-326.75792,2023-08-11 23:03,312,7.900308,350.9239,359.7272,0.001259327,-0.000946045,-0.002532959,264.001692,-128.305,-137.1126,2023-08-11 23:14,312,7.893441,18.68115,359.7216,-0.001487255,0.002164841,0.001647949,272.816859,28.74941,-332.57967,2023-08-11 23:25,312,7.883034,13.00476,359.7222,-0.001426697,-0.001946449,0.001068115,265.952566,34.95064,-330.48343,2023-08-11 23:37,312,7.879624,2.19705,359.7158,0.003119469,-0.001200199,0.000488281,279.422576,29.03022,-328.99055
2023-08-11 22:20,313,4.920815,356.4115,359.3865,0.000671864,0.002807617,0.003173828,67.053565,-352.455423,-5.0534,2023-08-11 22:40,313,7.942437,350.8294,359.7384,0.002532959,-0.00088501,0.002929688,319.695063,-130.8961,-168.7798,2023-08-11 22:52,313,7.909334,8.182777,359.7275,0.001405716,0.002343178,-0.000549316,276.008666,34.012093,-326.75732,2023-08-11 23:03,313,7.902207,350.9249,359.7269,0.001899242,0.001068115,-0.000305176,263.999793,-128.306,-137.1123,2023-08-11 23:14,313,7.892951,18.68155,359.7217,-0.000489235,0.000396729,0.000152588,272.817349,28.74901,-332.57977,2023-08-11 23:25,313,7.879517,13.00474,359.7184,-0.003516674,-2.19E-05,-0.00378418,265.956083,34.95066,-330.47963,2023-08-11 23:37,313,7.879394,2.198863,359.7152,-0.000229836,0.001812696,-0.000610352,279.422806,29.028407,-328.98995
2023-08-11 22:20,314,4.919693,356.4125,359.3845,-0.001121521,0.000946045,-0.002044678,67.054687,-352.456423,-5.0514,2023-08-11 22:40,314,7.944579,350.8258,359.7386,0.002142429,-0.003662109,0.000183106,319.692921,-130.8925,-168.78,2023-08-11 22:52,314,7.912034,8.182763,359.7262,0.002700329,-1.43E-05,-0.001342773,276.005966,34.012107,-326.75602,2023-08-11 23:03,314,7.901399,350.9252,359.7271,-0.000808239,0.000244141,0.000183106,264.000601,-128.3063,-137.1125,2023-08-11 23:14,314,7.893312,18.68057,359.7202,0.000360966,-0.000980377,-0.001525879,272.816988,28.74999,-332.57827,2023-08-11 23:25,314,7.882621,13.0078,359.7177,0.00310421,0.003060341,-0.000732422,265.952979,34.9476,-330.47893,2023-08-11 23:37,314,7.878206,2.194979,359.7194,-0.001188278,-0.003883839,0.004180908,279.423994,29.032291,-328.99415
2023-08-11 22:20,315,4.917542,356.4131,359.3877,-0.002151012,0.000671387,0.003204346,67.056838,-352.457023,-5.0546,2023-08-11 22:40,315,7.941384,350.8256,359.7366,-0.003194809,-0.000183106,-0.00201416,319.696116,-130.8923,-168.778,2023-08-11 22:52,315,7.910203,8.180097,359.7266,-0.001831532,-0.002666473,0.000427246,276.007797,34.014773,-326.75642,2023-08-11 23:03,315,7.895821,350.9221,359.7292,-0.005577564,-0.003082275,0.002105713,264.006179,-128.3032,-137.1146,2023-08-11 23:14,315,7.895294,18.6799,359.7207,0.001981735,-0.000671387,0.000457764,272.815006,28.75066,-332.57877,2023-08-11 23:25,315,7.882921,13.00892,359.7211,0.000299931,0.001117706,0.003417969,265.952679,34.94648,-330.48233,2023-08-11 23:37,315,7.882744,2.195292,359.7211,0.004538536,0.00031352,0.001739502,279.419456,29.031978,-328.99585
2023-08-11 22:20,316,4.918511,356.4148,359.3889,0.000968456,0.001647949,0.001220703,67.055869,-352.458723,-5.0558,2023-08-11 22:40,316,7.941482,350.8241,359.7353,9.73E-05,-0.001525879,-0.001312256,319.696018,-130.8908,-168.7767,2023-08-11 22:52,316,7.911727,8.181533,359.7278,0.001524925,0.001436234,0.001159668,276.006273,34.013337,-326.75762,2023-08-11 23:03,316,7.894326,350.9233,359.7263,-0.001495361,0.001190186,-0.002929688,264.007674,-128.3044,-137.1117,2023-08-11 23:14,316,7.893601,18.68215,359.7214,-0.001693249,0.002248764,0.000701904,272.816699,28.74841,-332.57947,2023-08-11 23:25,316,7.884406,13.01052,359.7237,0.001484871,0.001598358,0.002563477,265.951194,34.94488,-330.48493,2023-08-11 23:37,316,7.882715,2.195637,359.7177,-2.91E-05,0.000344276,-0.003448486,279.419485,29.031633,-328.99245
2023-08-11 22:20,317,4.919167,356.4149,359.3872,0.000655651,0.000152588,-0.001647949,67.055213,-352.458823,-5.0541,2023-08-11 22:40,317,7.940285,350.8237,359.7352,-0.001196384,-0.000366211,-3.05E-05,319.697215,-130.8904,-168.7766,2023-08-11 22:52,317,7.910935,8.18267,359.7308,-0.000792027,0.00113678,0.003051758,276.007065,34.0122,-326.76062,2023-08-11 23:03,317,7.89766,350.9232,359.7255,0.003334045,-3.05E-05,-0.000793457,264.00434,-128.3043,-137.1109,2023-08-11 23:14,317,7.893563,18.68604,359.7197,-3.81E-05,0.003894806,-0.001708984,272.816737,28.74452,-332.57777,2023-08-11 23:25,317,7.883241,13.01217,359.724,-0.00116539,0.001647949,0.000305176,265.952359,34.94323,-330.48523,2023-08-11 23:37,317,7.882347,2.195592,359.7178,-0.000368595,-4.43E-05,0.000152588,279.419853,29.031678,-328.99255
2023-08-11 22:20,318,4.917747,356.4156,359.3886,-0.001419544,0.000701904,0.001342773,67.056633,-352.459523,-5.0555,2023-08-11 22:40,318,7.937027,350.8224,359.7339,-0.003257751,-0.001342773,-0.001312256,319.700473,-130.8891,-168.7753,2023-08-11 22:52,318,7.910867,8.183667,359.7288,-6.87E-05,0.000997543,-0.001983643,276.007133,34.011203,-326.75862,2023-08-11 23:03,318,7.897728,350.9241,359.7271,6.82E-05,0.000854492,0.001556396,264.004272,-128.3052,-137.1125,2023-08-11 23:14,318,7.892768,18.68524,359.7236,-0.000794888,-0.000804901,0.003967285,272.817532,28.74532,-332.58167,2023-08-11 23:25,318,7.881685,13.01123,359.7216,-0.00155592,-0.000937462,-0.002410889,265.953915,34.94417,-330.48283,2023-08-11 23:37,318,7.883805,2.193902,359.7213,0.001458168,-0.001689911,0.003417969,279.418395,29.033368,-328.99605
2023-08-11 22:20,319,4.917428,356.4143,359.3888,-0.000319481,-0.001312256,0.000213623,67.056952,-352.458223,-5.0557,2023-08-11 22:40,319,7.935509,350.8252,359.738,-0.00151825,0.002868652,0.004058838,319.701991,-130.8919,-168.7794,2023-08-11 22:52,319,7.907798,8.186008,359.7262,-0.003068447,0.00234127,-0.002624512,276.010202,34.008862,-326.75602,2023-08-11 23:03,319,7.897812,350.9248,359.7264,8.39E-05,0.000701904,-0.000671387,264.004188,-128.3059,-137.1118,2023-08-11 23:14,319,7.890396,18.68708,359.7233,-0.002371788,0.001844406,-0.000335693,272.819904,28.74348,-332.58137,2023-08-11 23:25,319,7.880775,13.01168,359.7259,-0.000909329,0.000451088,0.004302979,265.954825,34.94372,-330.48713,2023-08-11 23:37,319,7.882571,2.195996,359.7224,-0.001233578,0.002093315,0.001159668,279.419629,29.031274,-328.99715
2023-08-11 22:20,320,4.914337,356.4179,359.3846,-0.003090382,0.003540039,-0.004150391,67.060043,-352.461823,-5.0515,2023-08-11 22:40,320,7.933443,350.8258,359.7372,-0.002066135,0.000610352,-0.000732422,319.704057,-130.8925,-168.7786,2023-08-11 22:52,320,7.910265,8.185297,359.7258,0.002466679,-0.000711441,-0.000427246,276.007735,34.009573,-326.75562,2023-08-11 23:03,320,7.897544,350.9249,359.7279,-0.000267983,6.10E-05,0.001525879,264.004456,-128.306,-137.1133,2023-08-11 23:14,320,7.888909,18.68587,359.7248,-0.001487255,-0.001209259,0.001495361,272.821391,28.74469,-332.58287,2023-08-11 23:25,320,7.881896,13.00927,359.7246,0.001121044,-0.002404213,-0.001251221,265.953704,34.94613,-330.48583,2023-08-11 23:37,320,7.88231,2.193947,359.721,-0.000261307,-0.002048731,-0.001403809,279.41989,29.033323,-328.99575
2023-08-11 22:20,321,4.918808,356.4182,359.3871,0.004470825,0.000274658,0.002471924,67.055572,-352.462123,-5.054,2023-08-11 22:40,321,7.934616,350.824,359.7367,0.001172543,-0.001800537,-0.000518799,319.702884,-130.8907,-168.7781,2023-08-11 22:52,321,7.910943,8.186333,359.7284,0.000678062,0.00103569,0.002624512,276.007057,34.008537,-326.75822,2023-08-11 23:03,321,7.898803,350.9257,359.7281,0.001259327,0.000854492,0.000213623,264.003197,-128.3068,-137.1135,2023-08-11 23:14,321,7.88935,18.68229,359.7224,0.000441074,-0.003582001,-0.002410889,272.82095,28.74827,-332.58047,2023-08-11 23:25,321,7.87961,13.01073,359.7221,-0.002286911,0.001450539,-0.002532959,265.95599,34.94467,-330.48333,2023-08-11 23:37,321,7.883392,2.195741,359.7226,0.00108242,0.0017941,0.001556396,279.418808,29.031529,-328.99735
2023-08-11 22:20,322,4.918618,356.4183,359.3878,-0.000190258,0.000183106,0.000640869,67.055762,-352.462223,-5.0547,2023-08-11 22:40,322,7.934083,350.8235,359.7362,-0.000533104,-0.000518799,-0.000488281,319.703417,-130.8902,-168.7776,2023-08-11 22:52,322,7.912232,8.186028,359.7317,0.001288891,-0.000304222,0.003265381,276.005768,34.008842,-326.76152,2023-08-11 23:03,322,7.895036,350.9254,359.7289,-0.003767014,-0.000335693,0.00076294,264.006964,-128.3065,-137.1143,2023-08-11 23:14,322,7.890084,18.68174,359.7232,0.000734329,-0.000549316,0.000823975,272.820216,28.74882,-332.58127,2023-08-11 23:25,322,7.880297,13.01187,359.7202,0.000687122,0.001143456,-0.00189209,265.955303,34.94353,-330.48143,2023-08-11 23:37,322,7.880226,2.195766,359.7217,-0.003166676,2.53E-05,-0.000823975,279.421974,29.031504,-328.99645
2023-08-11 22:20,323,4.919823,356.4184,359.3864,0.001205444,6.10E-05,-0.001342773,67.054557,-352.462323,-5.0533,2023-08-11 22:40,323,7.936312,350.823,359.7369,0.002229214,-0.000549316,0.000701904,319.701188,-130.8897,-168.7783,2023-08-11 22:52,323,7.91401,8.183133,359.7305,0.001777649,-0.002895355,-0.00112915,276.00399,34.011737,-326.76032,2023-08-11 23:03,323,7.897369,350.9273,359.7298,0.002333164,0.00189209,0.000915527,264.004631,-128.3084,-137.1152,2023-08-11 23:14,323,7.892738,18.68411,359.7248,0.002653599,0.002370834,0.001586914,272.817562,28.74645,-332.58287,2023-08-11 23:25,323,7.879174,13.01022,359.7214,-0.001122952,-0.001646042,0.001190186,265.956426,34.94518,-330.48263,2023-08-11 23:37,323,7.882218,2.196415,359.7245,0.001992226,0.000648737,0.0027771,279.419982,29.030855,-328.99925
2023-08-11 22:20,324,4.920486,356.4165,359.387,0.000662804,-0.00189209,0.000549316,67.053894,-352.460423,-5.0539,2023-08-11 22:40,324,7.937448,350.8253,359.7388,0.001135826,0.002288818,0.001861572,319.700052,-130.892,-168.7802,2023-08-11 22:52,324,7.914864,8.182376,359.7307,0.000854492,-0.000757217,0.00012207,276.003136,34.012494,-326.76052,2023-08-11 23:03,324,7.897529,350.9267,359.7279,0.00015974,-0.000579834,-0.00189209,264.004471,-128.3078,-137.1133,2023-08-11 23:14,324,7.89151,18.68595,359.7245,-0.001227856,0.001840591,-0.000244141,272.81879,28.74461,-332.58257,2023-08-11 23:25,324,7.880112,13.00932,359.7212,0.000938416,-0.00090313,-0.000183106,265.955488,34.94608,-330.48243,2023-08-11 23:37,324,7.880731,2.195102,359.7199,-0.001486778,-0.001312733,-0.004577637,279.421469,29.032168,-328.99465
2023-08-11 22:20,325,4.923134,356.4187,359.3872,0.002648354,0.002197266,0.000213623,67.051246,-352.462623,-5.0541,2023-08-11 22:40,325,7.938049,350.8227,359.7362,0.000601769,-0.002593994,-0.002593994,319.699451,-130.8894,-168.7776,2023-08-11 22:52,325,7.917345,8.178432,359.7298,0.002480507,-0.003944397,-0.000823975,276.000655,34.016438,-326.75962,2023-08-11 23:03,325,7.898362,350.9229,359.7303,0.000832558,-0.003845215,0.002441406,264.003638,-128.304,-137.1157,2023-08-11 23:14,325,7.890541,18.68673,359.722,-0.000968933,0.000776291,-0.002502441,272.819759,28.74383,-332.58007,2023-08-11 23:25,325,7.880165,13.01008,359.7244,5.29E-05,0.000764847,0.003173828,265.955435,34.94532,-330.48563,2023-08-11 23:37,325,7.878282,2.194968,359.7198,-0.002449512,-0.000134945,-0.000152588,279.423918,29.032302,-328.99455
2023-08-11 22:20,326,4.923058,356.4199,359.3899,-7.63E-05,0.001159668,0.002716064,67.051322,-352.463823,-5.0568,2023-08-11 22:40,326,7.940766,350.8206,359.734,0.002716541,-0.002044678,-0.002197266,319.696734,-130.8873,-168.7754,2023-08-11 22:52,326,7.914216,8.174877,359.7288,-0.003129005,-0.003554344,-0.001068115,276.003784,34.019993,-326.75862,2023-08-11 23:03,326,7.901344,350.9226,359.7287,0.00298214,-0.000213623,-0.001678467,264.000656,-128.3037,-137.1141,2023-08-11 23:14,326,7.890275,18.68694,359.7258,-0.000266552,0.000217438,0.003723145,272.820025,28.74362,-332.58387,2023-08-11 23:25,326,7.879922,13.00741,359.7275,-0.000243187,-0.002677917,0.003173828,265.955678,34.94799,-330.48873,2023-08-11 23:37,326,7.878731,2.195396,359.7148,0.000449181,0.0004282,-0.004943848,279.423469,29.031874,-328.98955
2023-08-11 22:20,327,4.921937,356.4202,359.3873,-0.001121521,0.000335693,-0.002563477,67.052443,-352.464123,-5.0542,2023-08-11 22:40,327,7.937644,350.821,359.7364,-0.003121376,0.000427246,0.002349854,319.699856,-130.8877,-168.7778,2023-08-11 22:52,327,7.91246,8.177432,359.7306,-0.001755714,0.002554893,0.001861572,276.00554,34.017438,-326.76042,2023-08-11 23:03,327,7.900703,350.9247,359.7274,-0.000640869,0.002105713,-0.001312256,264.001297,-128.3058,-137.1128,2023-08-11 23:14,327,7.892296,18.68514,359.7255,0.00202179,-0.001808167,-0.000274658,272.818004,28.74542,-332.58357,2023-08-11 23:25,327,7.879416,13.00908,359.7259,-0.000505447,0.001677513,-0.001678467,265.956184,34.94632,-330.48713,2023-08-11 23:37,327,7.876573,2.196735,359.7198,-0.002158165,0.001339197,0.00491333,279.425627,29.030535,-328.99455
